dt_record	Number_of_CH	Image_Size	MAX_Image_Intensity	ImageMeanValue	TimeExp	SunArea	SunMeanIntensity	SunMinIntensity	SunMaxIntensity	SunVarIntensity	SunArea_rel	SunArea_km	Part_of_Mean_Inten	CH_Intensity_threshold	Size_Of_Region	Latitude_Size_Of_Region	RegionShiftX	RegionShiftY	Total_Nubmers_of_CH	Threshold_for_CH_Area_Rate	Threshold_for_CH_Area	CarLon	CHArea	CHMeanIntensity	CHMinIntensity	CHMaxIntensity	CHVarIntensity	LocationMaxHistCH	CHPerimeter	CHCentroidLat	CHCentroidLon	Min_Lat	Max_Lat	Min_Lon	Max_Lon	Inclination	CorrectAlongLat	CorrectAlongLon	RightSideCHMaxInt	LeftSideCHMaxInt	AboveCHMaxInt	BelowCHMaxInt	RightSideCHMeanInt	LeftSideCHMeanInt	AboveCHMeanInt	BelowCHMeanInt	Numbers_of_CH	Total_Area_CH	Relative_CH_Area	Total_CorrectSphereArea_CH	Relative_CH_CorrectSphereArea	fitsname
2014-01-04T11:00:06	1	1024	16169	372,29	2	519728	42,23	4	255	1688,28			0,25	10	85	85	0	0	137	0,4	2079	143	2904	8,01	4	14	2,41	10	503,33	13	46	5	21	40	52	108	1,19	1,01	42	132	121	38	21	34	29	22	2	6016	1,16	7144	0,69	
2014-01-04T12:00:06	1	1024	15397	371,85	2	519744	42,16	5	255	1655,63			0,25	10	85	85	0	0	153	0,4	2079	142	2935	8,19	5	24	2,69	10	623,65	12	47	5	21	41	55	109	1,16	1	56	146	113	40	25	33	30	23	2	6118	1,18	7322	0,71	
2014-01-04T13:00:06	1	1024	15969	370,35	2	519832	42,06	5	255	1612,71			0,25	10	85	85	0	0	147	0,4	2079	142	2352	8,25	5	12	1,99	9	514,06	12	47	5	19	43	53	101	1,11	1,02	52	120	112	40	21	29	28	20	2	5523	1,06	6060	0,58	
2014-01-04T14:00:06	1	1024	16257	370,3	2	519887	41,91	5	255	1630,7			0,25	10	85	85	0	0	160	0,4	2080	141	2639	8,25	5	14	2,05	9	504,98	13	48	6	21	42	55	115	1,09	1,01	62	223	101	31	25	31	30	18	2	6275	1,21	6718	0,65	
2014-01-04T15:00:06	1	1024	15945	370,67	2	519936	42,09	5	255	1672,35			0,25	10	85	85	0	0	133	0,4	2080	141	2516	8,42	5	17	2,19	10	518,4	13	49	5	21	43	56	112	1,1	1	68	125	95	34	26	31	31	20	2	6309	1,21	6806	0,66	
2014-01-04T16:00:09	0	1024	5122	44,79	0,24	520000	42,71	5	255	1651,55			0,25	10	85	85	0	0	248	0,4	2080	140	3428	8,75	5	18	2,21	9	595,94	39	-59	28	48	-64	-53	65	1	1,5	31	43	70	56	12	10	31	20	1	3428	0,66	5163	0,5	
2014-01-04T17:00:06	2	1024	16383	366	2	520024	41,56	5	255	1609,11			0,25	10	85	85	0	0	111	0,4	2080	140	2408	9,41	7	11	0,47	10	720,65	46	-16	40	54	-30	-4	14	1	1,15	28	28	35	38	18	14	17	15	3	8906	1,71	10191	0,98	
2014-01-04T18:00:06	2	1024	14845	363,83	2	520056	41,08	5	255	1542,63			0,25	10	85	85	0	0	148	0,4	2080	139	2419	8,6	6	16	1,68	10	484,36	12	51	5	19	46	58	113	1,15	1,01	51	102	105	36	25	29	27	20	3	10192	1,96	12843	1,24	
2014-01-04T19:00:06	3	1024	14814	362,01	2	520080	40,94	4	255	1559,46			0,25	10	85	85	0	0	151	0,4	2080	139	2117	8,71	6	11	1,03	9	565,96	0	-26	-8	7	-32	-23	102	1,11	1,02	51	134	48	255	20	16	18	62	4	14480	2,78	17697	1,71	
2014-01-04T20:00:09	0	1024	6597	33,7	0,18	520080	42,24	5	255	1665,48			0,25	10	85	85	0	0	284	0,4	2080	138	4170	8,55	5	34	2,9	9	742,39	38	-56	28	48	-61	-49	66	1,01	1,46	65	26	76	31	14	9	36	18	1	4170	0,8	6134	0,59	
2014-01-04T21:00:31	2	1024	15903	246,45	1,33	520064	41,33	5	255	1644,13			0,25	10	85	85	0	0	158	0,4	2080	137	2084	8,38	6	11	1,53	9	290,63	-50	24	-60	-43	21	31	81	1,01	1,51	60	31	34	67	21	17	16	17	3	12987	2,5	19641	1,89	
2014-01-04T21:03:06	2	1024	16383	369,86	2	520064	41,32	5	255	1646,93			0,25	10	85	85	0	0	134	0,4	2080	137	2100	8,37	5	11	1,54	9	289,22	-50	24	-60	-43	21	31	82	1,01	1,52	57	31	31	67	20	18	16	17	3	12913	2,48	18918	1,82	
2014-01-04T22:00:06	2	1024	15539	366,93	2	520024	41,6	4	255	1661,01			0,25	10	85	85	0	0	171	0,4	2080	137	2153	8,37	6	14	1,84	10	316,09	-50	25	-60	-42	22	32	81	1,01	1,52	64	26	38	31	20	17	16	17	3	13698	2,63	22460	2,17	
2014-01-04T23:00:09	1	1024	7990	71,45	0,39	520000	41,87	4	255	1639,87			0,25	10	85	85	0	0	254	0,4	2080	136	3899	9,45	6	37	1,95	10	979,08	46	-20	40	57	-40	-1	15	1,01	1,06	31	25	124	20	21	14	24	13	2	10446	2,01	13913	1,34	
2014-01-05T00:00:08	1	1024	12968	102,97	0,57	519944	41,85	4	255	1633,07			0,25	10	85	85	0	0	209	0,4	2080	136	4244	9,41	7	27	1,44	10	1092,52	45	-20	39	56	-38	-1	12	1,01	1,29	31	30	57	21	19	13	24	13	2	11192	2,15	18998	1,83	
2014-01-05T01:00:06	1	1024	15428	365,43	2	519896	41,64	4	255	1665,59			0,25	10	85	85	0	0	148	0,4	2080	135	5410	9,37	7	37	2,32	9	904,03	46	-18	39	59	-37	-1	13	1,01	1,3	33	19	161	32	20	13	32	14	2	13430	2,58	24576	2,37	
2014-01-05T02:00:08	1	1024	14211	159,8	0,87	519840	42,01	4	255	1699,59			0,25	10	85	85	0	0	180	0,4	2079	135	5482	9,4	7	21	1,03	10	973,67	46	-17	38	59	-37	-1	11	1,01	1,34	29	21	160	31	19	13	31	14	2	13330	2,56	23287	2,25	
2014-01-05T03:00:06	1	1024	16130	368,3	2	519792	42,34	4	255	1747,13			0,25	10	85	85	0	0	146	0,4	2079	134	5452	9,36	7	48	2,81	10	914,66	46	-17	38	59	-36	-1	14	1,01	1,36	31	20	121	26	19	12	29	15	2	14124	2,72	22447	2,17	
2014-01-05T04:00:06	0	1024	16362	368,14	2	519736	42,43	4	255	1734,39			0,25	10	85	85	0	0	139	0,4	2079	134	13627	8,18	4	34	3,81	9	1699,41	40	-36	25	59	-75	1	16	1,13	1,06	31	131	71	46	17	40	44	27	1	13627	2,62	16310	1,57	
2014-01-05T05:00:06	0	1024	16383	366,4	2	519648	42,08	4	255	1671,2			0,25	10	85	85	0	0	124	0,4	2079	133	15333	8,71	4	52	12,77	9	1569,87	40	-38	27	56	-63	1	20	1,06	1,03	25	57	69	39	15	13	38	22	1	15333	2,95	16783	1,62	
2014-01-05T06:00:06	0	1024	15129	363,42	2	519632	41,7	3	255	1592,95			0,25	10	85	85	0	0	139	0,4	2079	132	15085	8,14	3	41	4,42	9	1790,46	40	-36	26	56	-68	0	19	1,07	1,05	29	118	70	42	15	27	33	25	1	15085	2,9	16962	1,64	
2014-01-05T07:00:08	0	1024	15143	103,95	0,57	519616	41,79	4	255	1559,99			0,25	10	85	85	0	0	206	0,4	2078	132	13755	8,09	4	25	3,44	9	2191,34	40	-36	25	54	-69	1	16	1,1	1,04	27	157	69	43	16	32	26	28	1	13755	2,65	15717	1,52	
2014-01-05T08:00:06	0	1024	14431	361,54	2	519608	41,29	3	255	1552,71			0,25	10	85	85	0	0	139	0,4	2078	131	15539	7,89	3	24	4,31	9	1613,08	40	-35	25	54	-69	3	16	1,1	1,05	27	139	65	42	17	33	24	28	1	15539	2,99	17852	1,72	
2014-01-05T09:00:06	1	1024	15270	361,72	2	519632	41,41	3	255	1573,71			0,25	10	85	85	0	0	141	0,4	2079	131	2446	8,71	5	21	1,65	9	538,5	1	-19	-8	7	-27	-15	111	1,07	1,02	44	63	40	255	19	31	15	86	2	17513	3,37	19889	1,92	
2014-01-05T10:00:06	1	1024	15426	360,86	2	519632	41,27	3	255	1529,85			0,25	10	85	85	0	0	138	0,4	2079	130	3172	8,83	6	17	1,82	9	526,84	0	-18	-8	7	-25	-13	108	1,06	1,02	51	70	33	255	22	37	15	73	2	19092	3,67	21177	2,04	
2014-01-05T11:00:06	0	1024	15383	364,13	2	519728	41,76	3	255	1552,71			0,25	10	85	85	0	0	139	0,4	2079	130	14603	7,74	3	52	4,5	9	1472,18	40	-36	25	51	-66	1	14	1,11	1,03	24	110	31	42	14	26	18	23	1	14603	2,81	16620	1,6	
2014-01-05T12:00:09	0	1024	15249	43,38	0,24	519744	42,62	4	255	1545,58			0,25	10	85	85	0	0	252	0,4	2079	129	9986	7,97	4	22	3,09	9	1333,06	39	-43	26	51	-68	-20	15	1,21	1,43	32	128	83	35	16	33	28	20	1	9986	1,92	17280	1,67	
2014-01-05T13:00:06	0	1024	15086	366,64	2	519832	41,59	3	255	1553,84			0,25	10	85	85	0	0	138	0,4	2079	129	15527	7,73	3	38	5,01	9	1626,29	40	-35	26	52	-69	2	13	1,13	1,03	23	110	41	47	14	34	19	23	1	15527	2,99	18004	1,74	
2014-01-05T14:00:06	1	1024	14877	369,51	2	519880	41,9	3	255	1576,8			0,25	10	85	85	0	0	114	0,4	2080	128	2364	9,4	8	12	0,42	9	578,93	45	-5	38	53	-17	2	11	1,01	1,52	24	20	23	25	16	10	14	14	2	15239	2,93	18356	1,77	
2014-01-05T15:00:06	1	1024	15021	368,55	2	519920	41,49	3	255	1502,87			0,25	10	85	85	0	0	133	0,4	2080	128	2453	9,39	8	11	0,4	9	499,23	45	-4	38	53	-14	3	7	1	1,45	25	19	34	23	16	11	14	14	2	15587	3	18478	1,78	
2014-01-05T16:00:06	0	1024	16383	370,09	2	520000	41,43	3	255	1516,22			0,25	10	85	85	0	0	139	0,4	2080	127	13107	7,44	3	40	5,76	8	1172,04	39	-40	26	52	-65	-15	19	1,11	1,04	47	104	64	37	15	24	25	19	1	13107	2,52	15143	1,46	
2014-01-05T17:00:06	0	1024	15717	369,16	2	520016	41,29	3	255	1496,3			0,25	10	85	85	0	0	157	0,4	2080	126	13556	7,5	3	26	4,49	8	1218,66	39	-40	26	51	-67	-14	19	1,11	1,04	41	90	63	34	15	31	22	18	1	13556	2,61	15642	1,51	
2014-01-05T18:00:06	0	1024	12118	370,56	2	520056	41,52	3	255	1519,33			0,25	10	85	85	0	0	134	0,4	2080	126	13682	7,55	3	27	4,51	8	1316,26	39	-40	27	52	-66	-11	14	1,15	1,48	20	127	62	29	13	30	23	18	1	13682	2,63	23357	2,25	
2014-01-05T19:00:06	0	1024	16383	371,33	2	520072	41,58	3	255	1526,85			0,25	10	85	85	0	0	147	0,4	2080	125	15148	7,82	3	24	4,44	10	1657,67	40	-36	27	53	-62	4	17	1,06	1,04	24	83	57	32	14	17	20	15	1	15148	2,91	16642	1,61	
2014-01-05T20:00:06	0	1024	16383	369,91	2	520080	41,49	3	255	1504,69			0,25	10	85	85	0	0	141	0,4	2080	125	14524	7,9	3	33	4,59	10	1682,72	40	-36	27	53	-63	4	14	1,08	1,07	20	96	63	24	14	20	19	15	1	14524	2,79	16832	1,62	
2014-01-05T21:00:30	2	1024	11667	368,78	2	520064	41,32	4	255	1510,42			0,25	10	85	85	0	0	130	0,4	2080	124	2190	8,97	6	16	1,39	10	535,77	-3	-12	-10	6	-16	-9	93	1,02	1	45	237	35	255	21	24	19	124	3	17988	3,46	31446	3,03	
2014-01-05T21:03:06	2	1024	15150	368,82	2	520064	41,34	4	255	1510,05			0,25	10	85	85	0	0	143	0,4	2080	124	2208	9	6	15	1,35	10	530,06	-3	-12	-10	6	-16	-9	93	1,02	1	46	255	33	255	21	24	19	124	3	18084	3,48	26875	2,59	
2014-01-05T22:00:06	2	1024	15695	369,35	2	520024	41,3	4	255	1531,81			0,25	10	85	85	0	0	151	0,4	2080	124	2368	8,57	5	16	1,84	9	562,26	-2	-12	-9	6	-15	-9	90	1,02	1	44	185	32	255	21	18	17	114	3	16615	3,2	27962	2,7	
2014-01-05T23:00:08	1	1024	10334	91,53	0,49	520000	41,97	4	255	1568,29			0,25	10	85	85	0	0	212	0,4	2080	123	2200	8,72	6	50	5,13	8	377,2	6	-53	2	11	-60	-47	23	1,52	1,09	78	120	127	33	36	43	70	16	2	13062	2,51	22496	2,17	
2014-01-06T00:00:06	2	1024	15549	372,94	2	519944	42,03	4	255	1597,83			0,25	10	85	85	0	0	152	0,4	2080	123	2508	8,48	6	78	7,23	9	430,86	6	-53	0	11	-60	-46	23	1,5	1,03	75	110	136	35	39	42	68	17	3	17303	3,33	28180	2,72	
2014-01-06T01:00:06	2	1024	14589	373,58	2	519888	42,49	4	255	1643,09			0,25	10	85	85	0	0	178	0,4	2080	122	2338	8,6	5	12	1,38	9	422,76	-3	-9	-10	5	-14	-6	94	1,01	1	39	129	40	255	21	22	19	117	3	19334	3,72	35172	3,39	
2014-01-06T02:00:06	1	1024	14953	372,01	2	519840	42,33	4	255	1606,83			0,25	10	85	85	0	0	173	0,4	2079	121	2945	8,8	5	37	5,65	8	470,4	5	-52	-2	11	-59	-45	24	1,47	1,01	69	87	135	29	31	41	69	15	2	17755	3,42	38439	3,71	
2014-01-06T03:00:06	2	1024	14986	372,63	2	519784	42,5	4	255	1600,27			0,25	10	85	85	0	0	149	0,4	2079	121	3294	8,84	6	13	1,18	10	664,71	47	-9	41	56	-24	7	16	1,03	1,16	21	22	28	63	14	13	19	15	3	22135	4,26	38764	3,74	
2014-01-06T04:00:06	3	1024	11576	372,53	2	519736	42,48	4	255	1593,73			0,25	10	85	85	0	0	155	0,4	2079	120	2423	8,3	5	44	2,91	8	345,75	-4	-8	-10	5	-11	-5	90	1,01	1	37	45	49	255	18	19	21	109	4	25402	4,89	50055	4,83	
2014-01-06T05:00:06	3	1024	15615	375,38	2	519641	42,74	4	255	1611,67			0,25	10	85	85	0	0	148	0,4	2079	120	2314	8,44	5	41	2,6	8	386,37	-4	-7	-10	4	-11	-4	88	1,01	1	32	81	46	255	18	22	18	107	4	25595	4,93	41900	4,04	
2014-01-06T06:00:06	2	1024	12950	373,75	2	519632	42,58	4	255	1610,11			0,25	10	85	85	0	0	157	0,4	2079	119	2549	8,31	5	15	1,69	8	368,43	-4	-6	-10	4	-10	-4	87	1	1	34	55	38	255	18	21	18	111	3	24282	4,67	41059	3,96	
2014-01-06T07:00:06	2	1024	11363	369,04	2	519592	42,37	4	255	1583,56			0,25	10	85	85	0	0	140	0,4	2078	119	2530	7,9	5	12	2,02	7	412,13	-4	-6	-10	4	-10	-3	90	1	1	40	60	42	255	18	22	18	114	3	24325	4,68	39567	3,82	
2014-01-06T08:00:06	2	1024	12645	366,06	2	519592	42,94	3	255	1610,21			0,25	10	85	85	0	0	147	0,4	2078	118	2770	7,83	4	20	2,63	7	357,02	-4	-5	-10	4	-9	-2	92	1	1	30	49	45	255	17	19	20	104	3	24978	4,81	35832	3,46	
2014-01-06T09:00:06	2	1024	15726	367,7	2	519616	43,4	3	255	1632,99			0,25	10	85	85	0	0	143	0,4	2078	118	2792	7,51	4	21	2,67	6	321,22	-4	-5	-10	4	-8	-2	89	1	1	33	54	37	255	16	24	19	111	3	25921	4,99	40869	3,94	
2014-01-06T10:00:06	3	1024	15745	374	2	519632	44,11	3	255	1709,98			0,25	11	85	85	0	0	171	0,4	2079	117	3283	8,07	4	21	3,91	7	365,16	-4	-4	-10	5	-8	-1	90	1	1	32	255	40	255	15	40	20	124	4	33901	6,52	48974	4,73	
2014-01-06T11:00:06	2	1024	15776	374,93	2	519704	43,99	3	255	1708,29			0,25	10	85	85	0	0	144	0,4	2079	117	2898	7,78	4	12	2,38	7	462,66	-3	-4	-10	5	-8	-1	93	1	1	28	74	38	255	15	25	19	126	3	25670	4,94	40317	3,89	
2014-01-06T12:00:06	2	1024	11184	376,14	2	519736	44,18	3	255	1704,15			0,25	11	85	85	0	0	201	0,4	2079	116	3507	8,51	4	17	3,61	7	423,83	-3	-3	-10	5	-7	1	91	1	1	32	75	43	255	14	28	21	119	3	34606	6,66	63195	6,1	
2014-01-06T13:00:06	2	1024	11104	379,09	2	519824	44,7	3	255	1690,25			0,25	11	85	85	0	0	171	0,4	2079	115	3336	8,77	4	15	3,65	7	387,75	-3	-3	-10	5	-7	1	92	1	1	30	71	44	255	15	33	22	112	3	34351	6,61	61206	5,91	
2014-01-06T14:00:06	2	1024	12030	378,02	2	519880	44,33	3	255	1624,76			0,25	11	85	85	0	0	186	0,4	2080	115	2669	8,67	5	12	2,66	9	325,36	-4	-2	-9	4	-6	1	98	1	1	30	79	50	255	15	30	24	103	3	32500	6,25	52523	5,07	
2014-01-06T15:00:06	2	1024	10882	379,48	2	519912	44,19	3	255	1599,84			0,25	11	85	85	0	0	179	0,4	2080	114	2458	8,55	5	12	2,57	9	305,22	-4	-1	-9	4	-5	2	93	1	1	30	85	59	255	15	29	26	103	3	33030	6,35	47884	4,62	
2014-01-06T16:00:06	2	1024	11735	379,51	2	519984	43,92	3	255	1572,12			0,25	10	85	85	0	0	138	0,4	2080	114	2106	8,11	5	11	1,79	8	302,98	-4	0	-9	3	-5	2	102	1	1	32	117	62	255	16	29	24	95	3	26127	5,02	46497	4,49	
2014-01-06T17:00:06	2	1024	12940	377,05	2	520016	43,45	3	255	1514,88			0,25	10	85	85	0	0	134	0,4	2080	113	2219	8,11	5	11	2,02	8	330,58	-4	0	-9	4	-3	4	91	1	1	26	54	66	255	15	22	27	95	3	26961	5,18	43373	4,18	
2014-01-06T18:00:06	2	1024	14621	376,56	2	520048	43,48	3	255	1530,57			0,25	10	85	85	0	0	132	0,4	2080	113	2148	8,41	5	18	1,94	8	272,15	-4	1	-9	3	-2	4	78	1	1	25	53	64	255	15	18	24	103	3	26426	5,08	40189	3,88	
2014-01-06T19:00:06	2	1024	10470	375,93	2	520064	43,45	3	255	1524,76			0,25	10	85	85	0	0	152	0,4	2080	112	2100	9,14	7	14	0,95	10	379,1	47	-8	42	53	-15	3	11	1,01	1,66	39	34	35	37	13	13	17	17	3	27023	5,2	43341	4,18	
2014-01-06T20:00:06	1	1024	13520	374,66	2	520064	43,28	3	255	1503,42			0,25	10	85	85	0	0	120	0,4	2080	112	6041	7,99	4	36	5,1	8	639,8	5	-41	-6	15	-49	-33	65	1,12	1,02	54	78	120	51	33	34	59	20	2	25127	4,83	37734	3,64	
2014-01-06T21:00:30	1	1024	13548	375,2	2	520056	43,32	3	255	1501,31			0,25	10	85	85	0	0	114	0,4	2080	111	5943	8,09	4	41	5,91	8	632,04	5	-41	-6	15	-48	-32	65	1,12	1,02	58	76	124	62	33	33	58	20	2	25410	4,89	42636	4,11	
2014-01-06T21:03:06	1	1024	13994	375,17	2	520056	43,31	3	255	1499,81			0,25	10	85	85	0	0	134	0,4	2080	111	5929	8,1	4	39	5,91	8	615,94	5	-41	-6	15	-49	-32	65	1,11	1,02	60	77	120	64	33	33	58	20	2	25066	4,82	37545	3,62	
2014-01-06T22:00:06	1	1024	16295	377,12	2	520024	43,52	3	255	1522,34			0,25	10	85	85	0	0	120	0,4	2080	110	5792	8,1	4	45	6,07	8	566,93	5	-40	-6	15	-48	-32	64	1,1	1,02	62	73	120	61	32	33	58	19	2	25433	4,89	39872	3,85	
2014-01-06T23:00:06	2	1024	16306	374,25	2	520000	42,95	3	255	1512,48			0,25	10	85	85	0	0	133	0,4	2080	110	2151	9,37	7	15	0,7	10	522,88	47	-3	42	52	-13	14	10	1,04	1,62	33	35	58	23	16	12	19	16	3	27647	5,32	45187	4,36	
2014-01-07T00:00:06	1	1024	13104	371,89	2	519944	42,56	3	255	1477,96			0,25	10	85	85	0	0	146	0,4	2080	109	5838	7,93	4	31	4,34	8	590,68	5	-39	-6	15	-46	-31	64	1,1	1,02	66	59	136	59	34	33	65	18	2	25438	4,89	37888	3,66	
2014-01-07T01:00:06	3	1024	14623	374,02	2	519888	42,75	3	255	1516,44			0,25	10	85	85	0	0	141	0,4	2080	109	2174	9,27	6	40	2,92	9	412,76	24	7	16	30	1	15	39	1,11	1,12	34	35	36	46	17	18	17	21	4	30061	5,78	42436	4,09	
2014-01-07T02:00:06	2	1024	13341	375,32	2	519840	42,89	3	255	1526,39			0,25	10	85	85	0	0	140	0,4	2079	108	2843	9,29	7	27	1,67	10	562,83	48	0	42	53	-12	17	1	1,01	1,23	30	42	42	23	15	13	18	16	3	28632	5,51	46103	4,45	
2014-01-07T03:00:06	1	1024	14564	375,98	2	519744	42,93	3	255	1525,3			0,25	10	85	85	0	0	122	0,4	2079	108	6082	7,8	4	26	3,62	9	567,61	5	-37	-6	15	-45	-29	65	1,08	1,02	62	52	98	70	34	31	55	20	2	25854	4,97	40529	3,91	
2014-01-07T04:00:08	1	1024	16383	134,98	0,71	519728	43,32	3	255	1535,54			0,25	10	85	85	0	0	162	0,4	2079	107	5986	8,01	4	25	3,57	9	654,95	5	-37	-6	15	-44	-29	65	1,08	1,02	58	53	110	78	35	31	56	20	2	25598	4,93	41512	4,01	
2014-01-07T05:00:06	1	1024	15759	378,83	2	519632	43,38	3	255	1547,24			0,25	10	85	85	0	0	131	0,4	2079	107	6272	7,7	4	19	2,94	8	590,34	4	-36	-6	15	-44	-28	64	1,08	1,02	61	53	120	66	36	30	58	20	2	26875	5,17	42394	4,09	
2014-01-07T06:00:06	1	1024	15144	379,07	2	519616	43,41	3	255	1524,41			0,25	10	85	85	0	0	102	0,4	2078	106	6423	7,69	4	19	3,09	7	584,1	4	-36	-6	15	-43	-27	66	1,09	1,01	59	59	150	59	36	29	50	21	2	27381	5,27	41407	4	
2014-01-07T07:00:06	1	1024	15308	378,14	2	519584	43,37	3	255	1502,94			0,25	10	85	85	0	0	108	0,4	2078	106	6454	7,53	4	20	3,13	7	601,85	4	-35	-6	14	-42	-27	66	1,09	1,01	53	53	109	48	35	29	47	21	2	27859	5,36	43645	4,21	
2014-01-07T08:00:06	1	1024	14784	377,96	2	519576	43,35	3	255	1493,73			0,25	10	85	85	0	0	103	0,4	2078	105	6605	7,5	4	17	2,98	7	618,87	4	-35	-6	14	-42	-27	65	1,07	1,01	50	67	142	43	33	29	55	23	2	28319	5,45	40697	3,93	
2014-01-07T09:00:06	1	1024	15866	377,23	2	519592	43,52	3	255	1483,82			0,25	10	85	85	0	0	103	0,4	2078	104	6609	7,42	4	21	3,66	6	663,01	5	-34	-7	15	-41	-26	65	1,06	1,01	122	57	102	41	32	29	55	23	2	29619	5,7	43957	4,24	
2014-01-07T09:00:18	1	1024	15898	377,23	2	519592	43,53	3	255	1484,47			0,25	10	85	85	0	0	94	0,4	2078	104	6609	7,42	4	21	3,68	6	663,29	5	-34	-7	15	-41	-26	65	1,07	1,01	49	57	96	43	32	29	56	23	2	29590	5,69	43824	4,23	
2014-01-07T10:00:06	1	1024	14711	377,51	2	519632	43,56	2	255	1490,69			0,25	10	85	85	0	0	102	0,4	2079	104	6954	7,44	4	29	4,77	6	612,62	4	-33	-7	15	-41	-25	66	1,07	1,01	45	55	100	57	32	29	55	25	2	29662	5,71	46992	4,54	
2014-01-07T11:00:08	1	1024	15497	102,86	0,54	519656	43,97	3	255	1563,86			0,25	10	85	85	0	0	145	0,4	2079	103	6696	7,59	4	25	3,78	6	714,89	5	-33	-7	15	-40	-25	65	1,05	1,01	44	51	106	62	32	30	56	27	2	28672	5,52	44035	4,25	
2014-01-07T12:00:06	1	1024	16137	378,18	2	519736	43,56	3	255	1528,82			0,25	10	85	85	0	0	109	0,4	2079	103	7208	7,31	4	21	3,93	6	657,01	4	-32	-7	15	-40	-24	65	1,05	1,01	47	57	103	60	32	29	58	26	2	30376	5,84	48184	4,65	
2014-01-07T13:00:06	1	1024	14401	376,59	2	519800	43,31	3	255	1488,54			0,25	10	85	85	0	0	96	0,4	2079	102	7414	7,23	4	23	4,06	6	659,84	4	-32	-7	16	-39	-23	66	1,09	1,01	48	59	107	75	31	30	58	27	2	30815	5,93	49262	4,75	
2014-01-07T14:00:06	1	1024	14964	377,57	2	519872	43,37	2	255	1493,36			0,25	10	85	85	0	0	92	0,4	2079	102	7545	7,35	4	35	5,16	6	715,68	4	-31	-7	16	-39	-22	66	1,12	1,01	47	62	115	58	30	30	63	25	2	30777	5,92	48986	4,73	
2014-01-07T15:00:06	1	1024	14746	376,1	2	519904	42,95	2	255	1446,1			0,25	10	85	85	0	0	106	0,4	2080	101	7695	7,25	4	30	4,43	5	671,7	5	-30	-7	16	-38	-21	66	1,09	1,01	43	61	121	85	28	31	63	28	2	31528	6,06	49695	4,79	
2014-01-07T16:00:06	1	1024	16383	377,41	2	519960	43,03	3	255	1455,86			0,25	10	85	85	0	0	115	0,4	2080	101	7731	7,19	4	24	4,04	5	704,52	5	-30	-7	16	-38	-21	66	1,11	1,01	46	59	118	100	28	29	65	31	2	32053	6,16	50995	4,92	
2014-01-07T17:00:06	1	1024	12786	377,1	2	520016	43	3	255	1449,19			0,25	10	85	85	0	0	110	0,4	2080	100	7817	7,04	4	20	3,66	5	739,74	5	-29	-7	16	-37	-20	67	1,1	1,01	47	52	115	113	29	29	64	33	2	32498	6,25	52120	5,03	
2014-01-07T18:00:06	1	1024	12131	375,15	2	520024	42,79	3	255	1417,36			0,25	10	85	85	0	0	106	0,4	2080	99	7945	7,02	4	17	3,42	5	741,78	5	-28	-7	16	-37	-20	65	1,1	1,01	42	53	125	100	27	28	63	30	2	32861	6,32	51680	4,98	
2014-01-07T19:00:09	1	1024	6718	21,42	0,11	520048	44,84	3	255	1610,05			0,25	11	85	85	0	0	388	0,4	2080	99	6246	9,04	5	23	2,53	8	859,83	5	-28	-6	15	-35	-19	63	1,03	1,01	42	68	131	35	26	34	59	22	2	27446	5,28	43794	4,22	
2014-01-07T20:00:08	1	1024	14703	173,94	0,93	520056	41,93	3	255	1545,3			0,25	10	85	85	0	0	126	0,4	2080	98	8275	7,23	4	20	3,88	5	770,99	5	-27	-6	17	-35	-18	64	1,03	1,01	36	65	129	51	22	30	72	26	2	34453	6,62	52467	5,06	
2014-01-07T21:03:06	1	1024	15411	364,55	2	520032	41,08	2	255	1415,77			0,25	10	85	85	0	0	111	0,4	2080	98	7931	7,03	3	42	5,61	5	778,99	4	-27	-7	17	-35	-17	64	1,09	1,01	38	64	151	71	22	28	74	27	2	34623	6,66	52967	5,11	
2014-01-07T22:00:06	1	1024	16383	363,52	2	520016	41,07	3	255	1392,47			0,25	10	85	85	0	0	135	0,4	2080	97	8968	7	4	25	4,45	5	749,64	5	-26	-7	17	-35	-16	65	1,07	1,01	38	61	168	68	22	29	73	27	2	35502	6,83	52641	5,08	
2014-01-07T23:00:06	1	1024	16383	366,38	2	519984	41,33	3	255	1422,8			0,25	10	85	85	0	0	156	0,4	2080	97	9258	7	4	25	4,46	5	652,48	5	-25	-7	17	-34	-16	64	1,06	1,01	40	56	165	63	22	29	68	28	2	35652	6,86	52259	5,04	
2014-01-08T00:00:06	1	1024	16383	367,26	2	519920	41,51	3	255	1414,19			0,25	10	85	85	0	0	130	0,4	2080	96	9441	7	3	26	4,25	5	672,52	5	-24	-7	17	-34	-15	65	1,06	1,01	44	57	156	71	23	28	68	30	2	35852	6,9	52187	5,03	
2014-01-08T01:00:06	1	1024	13502	368,29	2	519880	41,52	3	255	1394,27			0,25	10	85	85	0	0	141	0,4	2080	96	9731	7,06	4	31	4,42	7	648,48	5	-24	-7	17	-33	-14	65	1,06	1,01	44	52	141	68	26	27	72	30	2	36361	6,99	52849	5,1	
